video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields
0Tl5Noov-e4,buldak,2025-09-03,UCPI_f63VouT-8BTWhhdlaDw,N'aber Al?,2025-09-04 08:35:53.912095+00:00,title|description|tags
7jvYyLN5gd8,buldak,2025-09-03,UC9BOZFFvfyfDNQRH6rAaIdQ,BRIGHTAURA,2025-09-04 08:35:53.911963+00:00,title|description|tags
EfZJocY0CLM,buldak,2025-09-03,UCK97jImudZ6IWpvT4T6wb2w,T-rex fruit plushie,2025-09-04 08:35:53.911796+00:00,title|description|tags
C-nFNkhrUTA,buldak,2025-09-03,UCMDvYd6zGJTlqnRGwlWox3g,Muck_moon,2025-09-04 08:35:53.911782+00:00,title|description|tags
QkkB-7d3DBA,buldak,2025-09-03,UCVLBmLfeIC7AcEosTqOSdqw,Cabreranali,2025-09-04 08:35:53.911769+00:00,title|description|tags
Y2Wkx1JfpX4,buldak,2025-09-03,UCbiUyAzAQkvZChGUPLYBklw,Bananabesties,2025-09-04 08:35:53.911359+00:00,title|description|tags
nf7lNfes9P4,buldak,2025-09-03,UCACL_Qo7q2SOnEYle5PGOLA,Järnvägsövergångar + Järnvägsövergångar,2025-09-04 08:35:53.911376+00:00,title|description|tags
NBaUqoQKsJQ,buldak,2025-09-03,UCJiZMebqMKBniH6uR3VEMTA,กินง่ายอยู่ง่ายในอังกฤษ,2025-09-04 08:35:53.911479+00:00,title|description|tags
2xTxIZsAo1Q,buldak,2025-09-03,UC3nneMPe8aU9SzDmrjCOQIA,Hivella Channel,2025-09-04 08:35:53.911499+00:00,title|description|tags
xGBs6bapQUI,buldak,2025-09-03,UCG_ngXuP2cqsTAaq7wARamA,DailyLateNightFoods,2025-09-04 08:35:53.911513+00:00,title|description|tags
L8fIM6NpFJI,buldak,2025-09-03,UCWICzVbXRlCLnT5xE21vQVQ,Mukbangers,2025-09-04 08:35:53.911549+00:00,title|description|tags
7R8w76jQ1AY,buldak,2025-09-03,UCnZu9NWliM2gmKf2z7OjGxg,MissDiva Pom Pom,2025-09-04 08:35:53.911564+00:00,title|description|tags
bt5ittiJ3nA,buldak,2025-09-03,UCJCz6vPZ9bG11QWC4t7jNeQ,أبو الفوارس ,2025-09-04 08:35:53.911587+00:00,title|description|tags
_21vcFcImDs,buldak,2025-09-03,UCBBwvhN7Kx-uMS9jhdDLFcg,🥘cutie pie recipes 🤤,2025-09-04 08:35:53.911604+00:00,title|description|tags
TRZzC7kDM9M,buldak,2025-09-03,UCyvpcu0syUnx36KtAss-L5Q,@kinza ke kisse,2025-09-04 08:35:53.911619+00:00,title|description|tags
d-jBVlhbL1I,buldak,2025-09-03,UC4PcJq1T3QcjhPP1AJ2XN2w,Local Diaries,2025-09-04 08:35:53.911642+00:00,title|description|tags
LD6qYhkc5KE,buldak,2025-09-03,UC2Y-fCl-8hhBnLmbEHO1UCQ,𝓁𝒶𝒾𝒾 🧋,2025-09-04 08:35:53.911660+00:00,title|description|tags
WkdGrgsmxe8,buldak,2025-09-03,UCQyedveCLw7bUU2AJ14pAKw,For_the_Polat_twist,2025-09-04 08:35:53.911675+00:00,title|description|tags
N5P3oEEa-q8,buldak,2025-09-03,UCf_SyR6P1sO3D45zSNfgYmA,Mr Monix 54,2025-09-04 08:35:53.911688+00:00,title|description|tags
J0jkvKfSN50,buldak,2025-09-03,UCVLBmLfeIC7AcEosTqOSdqw,Cabreranali,2025-09-04 08:35:53.911719+00:00,title|description|tags
VV0vBgNaNFk,buldak,2025-09-03,UCVLBmLfeIC7AcEosTqOSdqw,Cabreranali,2025-09-04 08:35:53.911737+00:00,title|description|tags
xS0zlki1FSc,buldak,2025-09-03,UC0sF-W67nyLtbacM77xezvg,{Navia},2025-09-04 08:35:53.913305+00:00,title|description|tags
7g5RxVjOr3w,buldak,2025-09-03,UCBIoXzDldCnpbM_7uyG0_Tg,HONG SOUND,2025-09-04 08:35:53.913320+00:00,title|description|tags
flSxm9hDo1w,buldak,2025-09-03,UCfnvxr9WSncvqrSJIKyUw-w,EmilyJJRC,2025-09-04 08:35:53.913328+00:00,title|description|tags
_Ux4pdfYR1E,buldak,2025-09-03,UC4BR8pz7h6FQGQw6ZYRL1EQ,White Flores,2025-09-04 08:35:53.913337+00:00,title|description|tags
cD2S_Blr1dc,samyang,2025-09-03,UCQTdYtl3W_tr1d5320qDTTQ,mukbang creator official ,2025-09-04 08:35:58.617195+00:00,title|description|tags
r9cFFqtKmlg,samyang,2025-09-03,UCKRsJuivpZ_XiB_5dubmtgw,Mia ,2025-09-04 08:35:58.617213+00:00,title|description|tags
z9vuUY_y0CU,samyang,2025-09-03,UCW4so5JejEgVY2liI6pT0jA,Jss Project,2025-09-04 08:35:58.617228+00:00,title|description|tags
cYqvoyW6LzQ,samyang,2025-09-03,UC_PWD5qO7d1X_ok13vBSi-Q,Hoa-ASMR,2025-09-04 08:35:58.617243+00:00,title|description|tags
CUmKRptSQsI,samyang,2025-09-03,UC0KSLJlMzJCCu1ErH8kJ1SA,Zen Enmu,2025-09-04 08:35:58.617260+00:00,title|description|tags
IHJXy66Luag,samyang,2025-09-03,UC3urlrsA-9XtrZE3ARXxtPg,A,2025-09-04 08:35:58.617273+00:00,title|description|tags
tpJEr1pFJt0,samyang,2025-09-03,UCcugS8tFzJjWiebyDLe50Jw,Caster B Gamer ,2025-09-04 08:35:58.617291+00:00,title|description|tags
q5JjeUIdS0Y,samyang,2025-09-03,UCZBQ2soioPl3t6KhFEP0x8w,k&i,2025-09-04 08:35:58.617174+00:00,title|description|tags
SLe8fRCDdKQ,samyang,2025-09-03,UCs30QkWMD93ReNpadTnD1qA,ASMR Foodiee,2025-09-04 08:35:58.617307+00:00,title|description|tags
z-OWKi__dQg,samyang,2025-09-03,UCAENT9t7Dk02tETOELOezfA,kurimawVlog ,2025-09-04 08:35:58.617334+00:00,title|description|tags
x4ArxwVmjnI,samyang,2025-09-03,UCX2gruHQgzI0HcrMw5N7nbQ,Subahan Rohman,2025-09-04 08:35:58.617347+00:00,title|description|tags
zdgaIs027Qc,samyang,2025-09-03,UCbUBn43GtWMBScB1zmp2xzA,Cosmos,2025-09-04 08:35:58.617370+00:00,title|description|tags
NKVjR8uy0S4,samyang,2025-09-03,UCwnFsZqZEeNCBi-DGmpFIuA,SYAQILA_ajah ,2025-09-04 08:35:58.617381+00:00,title|description|tags
